title,views,video_link,date_time,thumbnail_link
Synchronization | GeeksforGeeks,38K views,/watch?v=IIgHG_YHXPE,5 years ago,https://i.ytimg.com/vi/IIgHG_YHXPE/hqdefault.jpg
5. For Loop in Java (Core Java) | GeeksforGeeks,4.4K views,/watch?v=JkSQ8KtOA14,5 years ago,https://i.ytimg.com/vi/JkSQ8KtOA14/hqdefault.jpg
4. Do While Loop in Java | GeeksforGeeks,4.9K views,/watch?v=8AmQkU9AhpU,5 years ago,https://i.ytimg.com/vi/8AmQkU9AhpU/hqdefault.jpg
3. While Loop in Java (Core Java)| GeeksforGeeks,8.7K views,/watch?v=xBJ44A1FCTE,5 years ago,https://i.ytimg.com/vi/xBJ44A1FCTE/hqdefault.jpg
Race Condition (Java) | GeeksforGeeks,21K views,/watch?v=P9OWSLpLfwo,5 years ago,https://i.ytimg.com/vi/P9OWSLpLfwo/hqdefault.jpg
2. Keywords in Java (Core Java) | GeeksforGeeks,9.4K views,/watch?v=yLhVhi4rxsA,5 years ago,https://i.ytimg.com/vi/yLhVhi4rxsA/hqdefault.jpg
1. Identifiers and Tokens in Java (Core Java) | GeeksforGeeks,21K views,/watch?v=W_6zSjdwR7c,5 years ago,https://i.ytimg.com/vi/W_6zSjdwR7c/hqdefault.jpg
Use of realloc | GeeksforGeeks,3.5K views,/watch?v=Fp7p5ax1oss,5 years ago,https://i.ytimg.com/vi/Fp7p5ax1oss/hqdefault.jpg
Placement 100 | GeeksforGeeks,182K views,/watch?v=B-niwoYEDys,5 years ago,https://i.ytimg.com/vi/B-niwoYEDys/hqdefault.jpg
Placement 100 | Teaser 2 | GeeksforGeeks,3K views,/watch?v=SvR2BPLcgAI,5 years ago,https://i.ytimg.com/vi/SvR2BPLcgAI/hqdefault.jpg
Understanding “register” keyword in C | GeeksforGeeks,9.2K views,/watch?v=-fOCN-l_Jb8,5 years ago,https://i.ytimg.com/vi/-fOCN-l_Jb8/hqdefault.jpg
Placement 100 | Teaser | GeeksforGeeks,35K views,/watch?v=Dna1LIaC3C4,5 years ago,https://i.ytimg.com/vi/Dna1LIaC3C4/hqdefault.jpg
Storage classes (2) | GeeksforGeeks,6K views,/watch?v=g6g4KgUuq4s,5 years ago,https://i.ytimg.com/vi/g6g4KgUuq4s/hqdefault.jpg
Storage classes | GeeksforGeeks,20K views,/watch?v=VcQWlALilak,5 years ago,https://i.ytimg.com/vi/VcQWlALilak/hqdefault.jpg
What is evaluation order of function parameters in C? | GeeksforGeeks,2.2K views,/watch?v=wmKsc5p4mu4,5 years ago,https://i.ytimg.com/vi/wmKsc5p4mu4/hqdefault.jpg
Thread Sleep | GeeksforGeeks,16K views,/watch?v=PUWqBqHWcJs,5 years ago,https://i.ytimg.com/vi/PUWqBqHWcJs/hqdefault.jpg
Calloc vs malloc | GeeksforGeeks,19K views,/watch?v=NynaUiV7keU,5 years ago,https://i.ytimg.com/vi/NynaUiV7keU/hqdefault.jpg
Struct hack | GeeksforGeeks,2K views,/watch?v=6KGl16FfjEU,5 years ago,https://i.ytimg.com/vi/6KGl16FfjEU/hqdefault.jpg
Classroom Program by GeeksforGeeks,12K views,/watch?v=CHpRRO2b5aU,5 years ago,https://i.ytimg.com/vi/CHpRRO2b5aU/hqdefault.jpg
How to deallocate memory without using free() in C? | GeeksforGeeks,3.2K views,/watch?v=3fABLWAJuZE,5 years ago,https://i.ytimg.com/vi/3fABLWAJuZE/hqdefault.jpg
Memory layout of C programs | GeeksforGeeks,64K views,/watch?v=kpWG423uQIw,5 years ago,https://i.ytimg.com/vi/kpWG423uQIw/hqdefault.jpg
Structure Member Alighnment and Padding (Part 4) | GeeksforGeeks,2.9K views,/watch?v=3u47OkRsxjY,5 years ago,https://i.ytimg.com/vi/3u47OkRsxjY/hqdefault.jpg
Structure Member Alighnment and Padding (Part 3) | GeeksforGeeks,4K views,/watch?v=oR-m18-OkPc,5 years ago,https://i.ytimg.com/vi/oR-m18-OkPc/hqdefault.jpg
Structure Member Alighnment and Padding (Part 2) | GeeksforGeeks,4.4K views,/watch?v=pvdEIE858mU,5 years ago,https://i.ytimg.com/vi/pvdEIE858mU/hqdefault.jpg
Structure Member Alighnment and Padding (Part 1) | GeeksforGeeks,14K views,/watch?v=RR57zUBbwEM,5 years ago,https://i.ytimg.com/vi/RR57zUBbwEM/hqdefault.jpg
Reverse a Linked List in groups of given size | Set 1 | GeeksforGeeks,19K views,/watch?v=9V_1yk_Y7n0,5 years ago,https://i.ytimg.com/vi/9V_1yk_Y7n0/hqdefault.jpg
Greedy Algorithm for Egyptian Fraction | GeeksforGeeks,8.2K views,/watch?v=8icU9XMEwjs,5 years ago,https://i.ytimg.com/vi/8icU9XMEwjs/hqdefault.jpg
Maximum length of rod for Q-th person | GeeksforGeeks,693 views,/watch?v=NpytzZfg_h8,5 years ago,https://i.ytimg.com/vi/NpytzZfg_h8/hqdefault.jpg
SORTING A QUEUE Without Extra Space | Queue Practice Questions | GeeksforGeeks,12K views,/watch?v=OcQyfkpA0YY,5 years ago,https://i.ytimg.com/vi/OcQyfkpA0YY/hqdefault.jpg
An Interesting Method to generate binary numbers | GeeksforGeeks,11K views,/watch?v=LeMfdGyN-F0,5 years ago,https://i.ytimg.com/vi/LeMfdGyN-F0/hqdefault.jpg
How does free() know the size of memory to be deallocated? (C Programming) | GeeksforGeeks,4.7K views,/watch?v=egUvdR3ejKU,5 years ago,https://i.ytimg.com/vi/egUvdR3ejKU/hqdefault.jpg
Go Programming Language ( Go Part : An Overview) | GeeksforGeeks,928 views,/watch?v=8g4uzx_ShHQ,5 years ago,https://i.ytimg.com/vi/8g4uzx_ShHQ/hqdefault.jpg
A look of DSA Self Paced | GeeksforGeeks,47K views,/watch?v=X6ewqgkkNbA,5 years ago,https://i.ytimg.com/vi/X6ewqgkkNbA/hqdefault.jpg
Memory leak | GeeksforGeeks,7.3K views,/watch?v=ZrkpRX1TLOc,5 years ago,https://i.ytimg.com/vi/ZrkpRX1TLOc/hqdefault.jpg
Reverse a Linked List in groups of given size | Set 2 | GeeksforGeeks,5.2K views,/watch?v=aF9PGkR0dWU,5 years ago,
DSA Online - Basic to Advanced Course (DSA 3) | GeeksforGeeks,46K views,/watch?v=YNk1YSqGiVU,5 years ago,
Functions In Go Programming Language | GeeksforGeeks,437 views,/watch?v=BmAncjcPAmk,5 years ago,
DSA Online (Binary Search) | GeeksforGeeks,38K views,/watch?v=p9FZlPxukVI,5 years ago,
Thread Naming (Java) | GeeksforGeeks,4.2K views,/watch?v=DaslnWaEq3g,5 years ago,
Thread.yield() | GeeksforGeeks,12K views,/watch?v=_c784Dgj39o,5 years ago,
Structures in C | GeeksforGeeks,4.9K views,/watch?v=Rd28GUWEeEs,5 years ago,
"Iterative O(log) function for pow(x,y) | GeeksforGeeks",3.2K views,/watch?v=VJ7mkRu3sNc,5 years ago,
"Calculate power (x,y) using recursion | GeeksforGeeks",28K views,/watch?v=rOs6t7FS4xk,5 years ago,
Operations on struct variables in C | GeeksforGeeks,2K views,/watch?v=KHDnKkSediE,5 years ago,
Go Programming Language | Variables In GO | GeeksforGeeks,365 views,/watch?v=vpjRF0FHRFk,5 years ago,
Types in Go (Go Programming)| GeeksforGeeks,603 views,/watch?v=vhysIDumk2U,5 years ago,
Pointer vs Array (C Programming) | GeeksforGeeks,6.6K views,/watch?v=8dUZpFKvKG0,5 years ago,
restrict keyword in C (C Programming) | GeeksforGeeks,7.5K views,/watch?v=ohXjzvcX6Ic,5 years ago,
Void Pointer in C | GeeksforGeeks,12K views,/watch?v=9dkVR-qunnw,5 years ago,
Thread Scheduler & Thread Priority | GeeksforGeeks,21K views,/watch?v=7q22vVYKpnQ,5 years ago,
Functions that are executed before and after main() in C | GeeksforGeeks,3.5K views,/watch?v=ETF6u22NjOI,5 years ago,
Functions in C / C++ | GeeksforGeeks,13K views,/watch?v=dfpCveipYRQ,5 years ago,
Find nth fibonacci no. using recursive technique. | GeeksforGeeks,63K views,/watch?v=4GMh0MfCiqE,5 years ago,
"Recursive O(logy) function for pow(x,y) | GeeksforGeeks",4.7K views,/watch?v=2a_Snu8qjko,5 years ago,
DSA Online Course | GeeksforGeeks,69K views,/watch?v=BnJWi0E3Mv0,5 years ago,
Lets Create Threads (JAVA) | GeeksforGeeks,13K views,/watch?v=kviGixevLNA,5 years ago,
Introduction to Multithreading  (JAVA) | GeeksforGeeks,48K views,/watch?v=J_7FtjWgoC4,5 years ago,
How to declare a pointer to a function? | GeeksforGeeks,4.6K views,/watch?v=eEHzPJrhK7g,5 years ago,
